timestamp,x_position,y_position,z_position,layer_width,layer_height,defect_detected
2025-05-11T15:49:24.933092,100.0,200.0,300.0,48.56061914218978,168.06638785445176,False
2025-05-11T15:49:24.992575,100.0,200.0,300.0,48.56061914218978,168.06638785445176,False
2025-05-11T15:49:25.051778,100.0,200.0,300.0,48.56061914218978,168.06638785445176,False
2025-05-11T15:49:25.110109,100.0,200.0,300.0,48.666837048124286,167.8985607278791,False
2025-05-11T15:49:25.169050,100.0,200.0,300.0,48.666837048124286,167.8985607278791,False
2025-05-11T15:49:25.226755,100.0,200.0,300.0,48.56061914218978,168.06638785445176,False
2025-05-11T15:49:25.284262,100.0,200.0,300.0,48.56061914218978,168.06638785445176,False
2025-05-11T15:49:25.341008,100.0,200.0,300.0,48.60817306007329,168.23211193820094,False
2025-05-11T15:49:25.400423,100.0,200.0,300.0,48.58437949622167,168.14919202867642,False
2025-05-11T15:49:25.458321,100.0,200.0,300.0,48.58437949622167,168.14919202867642,False
2025-05-11T15:49:25.517523,100.0,200.0,300.0,48.63283290992342,167.7321351531613,False
2025-05-11T15:49:25.576729,100.0,200.0,300.0,48.56061914218978,168.06638785445176,False
2025-05-11T15:49:25.637546,100.0,200.0,300.0,48.5368919284973,167.98369917338997,False
2025-05-11T15:49:25.694679,100.0,200.0,300.0,48.58437949622167,168.14919202867642,False
2025-05-11T15:49:25.752861,100.0,200.0,300.0,48.56061914218978,168.06638785445176,False
2025-05-11T15:49:25.814310,100.0,200.0,300.0,48.5402000489915,167.8985607278791,False
2025-05-11T15:49:25.872770,100.0,200.0,300.0,48.57416277457248,168.06521949274023,False
2025-05-11T15:49:25.931610,100.0,200.0,300.0,48.51647283529902,167.81587204681728,False
2025-05-11T15:49:25.988671,100.0,200.0,300.0,48.56061914218978,168.06638785445176,False
2025-05-11T15:49:26.045735,100.0,200.0,300.0,48.67712841743627,167.98241531851556,False
2025-05-11T15:49:26.103175,100.0,200.0,300.0,48.5402000489915,167.8985607278791,False
2025-05-11T15:49:26.160097,100.0,200.0,300.0,48.502981064208385,167.8171532080928,False
2025-05-11T15:49:26.217775,100.0,200.0,300.0,48.56061914218978,168.06638785445176,False
2025-05-11T15:49:26.275495,100.0,200.0,300.0,48.45569171590507,167.65235114198623,False
2025-05-11T15:49:26.333395,100.0,200.0,300.0,48.5402000489915,167.8985607278791,False
2025-05-11T15:49:26.392778,100.0,200.0,300.0,48.656560123615904,167.8148238342231,False
2025-05-11T15:49:26.451562,100.0,200.0,300.0,48.56061914218978,168.06638785445176,False
2025-05-11T15:49:26.509645,100.0,200.0,300.0,48.58437949622167,168.14919202867642,False
2025-05-11T15:49:26.567212,100.0,200.0,300.0,48.656560123615904,167.8148238342231,False
2025-05-11T15:49:26.626027,100.0,200.0,300.0,48.56061914218978,168.06638785445176,False
2025-05-11T15:49:26.683188,100.0,200.0,300.0,48.48953664517699,167.81866732557953,False
