timestamp,x_position,y_position,z_position,layer_width,layer_height,defect_detected
2025-05-11T16:05:46.225576,100.0,200.0,300.0,47.930297759523995,223.21513128201178,False
2025-05-11T16:05:46.285948,100.0,200.0,300.0,47.77987265793439,223.0928839828436,False
2025-05-11T16:05:46.348234,100.0,200.0,300.0,47.78188954225342,223.21578619509222,False
2025-05-11T16:05:46.407825,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:46.468666,100.0,200.0,300.0,48.004335283321964,223.59627014625767,False
2025-05-11T16:05:46.529133,100.0,200.0,300.0,48.14364404529091,223.47009839908696,False
2025-05-11T16:05:46.590768,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:46.650587,100.0,200.0,300.0,48.23142935085186,222.96757759141605,False
2025-05-11T16:05:46.710412,100.0,200.0,300.0,47.61910977124337,223.21513128201178,False
2025-05-11T16:05:46.773051,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:46.832604,100.0,200.0,300.0,48.13570076352233,223.46900404034284,False
2025-05-11T16:05:46.892021,100.0,200.0,300.0,47.63596281041909,223.34152076876302,False
2025-05-11T16:05:46.952121,100.0,200.0,300.0,48.24827095981175,223.0928839828436,False
2025-05-11T16:05:47.013363,100.0,200.0,300.0,48.14364404529091,223.47009839908696,False
2025-05-11T16:05:47.077559,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:47.138235,100.0,200.0,300.0,47.71434902145013,222.7132653874213,False
2025-05-11T16:05:47.197993,100.0,200.0,300.0,47.84820251602951,223.59627014625767,False
2025-05-11T16:05:47.257519,100.0,200.0,300.0,48.28204114530098,223.3441438293093,False
2025-05-11T16:05:47.321236,100.0,200.0,300.0,48.28204114530098,223.3441438293093,False
2025-05-11T16:05:47.380571,100.0,200.0,300.0,47.62656371588919,223.21578619509222,False
2025-05-11T16:05:47.440459,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:47.500392,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:47.565428,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:47.625372,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:47.685261,100.0,200.0,300.0,48.26514153303359,223.21840587667097,False
2025-05-11T16:05:47.746117,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:47.805302,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:47.866267,100.0,200.0,300.0,48.1428371043627,223.47009839908696,False
2025-05-11T16:05:47.926160,100.0,200.0,300.0,48.12684899885639,223.3441438293093,False
2025-05-11T16:05:47.987254,100.0,200.0,300.0,47.77483802274229,223.21513128201178,False
2025-05-11T16:05:48.047818,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:48.108333,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:48.175014,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:48.235109,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:48.295256,100.0,200.0,300.0,48.02118832249768,223.7226596330089,False
2025-05-11T16:05:48.355802,100.0,200.0,300.0,48.15255380269804,223.59539352709405,False
2025-05-11T16:05:48.416108,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:48.476588,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:48.537484,100.0,200.0,300.0,47.74068286592994,222.96300496506342,False
2025-05-11T16:05:48.599585,100.0,200.0,300.0,48.28204114530098,223.3441438293093,False
2025-05-11T16:05:48.661857,100.0,200.0,300.0,47.63596281041909,223.34152076876302,False
2025-05-11T16:05:48.725975,100.0,200.0,300.0,47.79884745799439,223.34195794226292,False
2025-05-11T16:05:48.787257,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:48.847942,100.0,200.0,300.0,48.34073800157877,223.72375683198956,False
2025-05-11T16:05:48.907949,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:48.968839,100.0,200.0,300.0,48.28204114530098,223.3441438293093,False
2025-05-11T16:05:49.028758,100.0,200.0,300.0,48.1428371043627,223.47009839908696,False
2025-05-11T16:05:49.090174,100.0,200.0,300.0,47.93600542522684,223.0928839828436,False
2025-05-11T16:05:49.150082,100.0,200.0,300.0,48.28204114530098,223.3441438293093,False
2025-05-11T16:05:49.210684,100.0,200.0,300.0,48.24827095981175,223.0928839828436,False
2025-05-11T16:05:49.271022,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:49.332211,100.0,200.0,300.0,48.0921381925193,223.0928839828436,False
2025-05-11T16:05:49.392469,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:49.451892,100.0,200.0,300.0,47.76496081589925,223.08983162531456,False
2025-05-11T16:05:49.514488,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:49.574620,100.0,200.0,300.0,48.28204114530098,223.3441438293093,False
2025-05-11T16:05:49.635061,100.0,200.0,300.0,48.28204114530098,223.3441438293093,False
2025-05-11T16:05:49.696388,100.0,200.0,300.0,47.77987265793439,223.0928839828436,False
2025-05-11T16:05:49.755959,100.0,200.0,300.0,48.004335283321964,223.59627014625767,False
2025-05-11T16:05:49.821386,100.0,200.0,300.0,47.70691268044071,222.71174511859772,False
2025-05-11T16:05:49.881473,100.0,200.0,300.0,47.6677076773392,223.46900404034284,False
2025-05-11T16:05:49.943378,100.0,200.0,300.0,47.87274211819811,223.72375683198956,False
2025-05-11T16:05:50.003397,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:50.080473,100.0,200.0,300.0,47.832851160137466,223.59495521947534,False
2025-05-11T16:05:50.148476,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:50.208779,100.0,200.0,300.0,48.23142935085186,222.96757759141605,False
2025-05-11T16:05:50.270196,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:50.331849,100.0,200.0,300.0,47.62656371588919,223.21578619509222,False
2025-05-11T16:05:50.392534,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:50.452485,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:50.513705,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:50.573727,100.0,200.0,300.0,47.61910977124337,223.21513128201178,False
2025-05-11T16:05:50.633301,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:50.692994,100.0,200.0,300.0,48.33291496808381,223.7226596330089,False
2025-05-11T16:05:50.751896,100.0,200.0,300.0,48.1428371043627,223.47009839908696,False
2025-05-11T16:05:50.811222,100.0,200.0,300.0,48.29116050030403,223.46900404034284,False
2025-05-11T16:05:50.870433,100.0,200.0,300.0,48.004335283321964,223.59627014625767,False
2025-05-11T16:05:50.936113,100.0,200.0,300.0,48.33291496808381,223.7226596330089,False
2025-05-11T16:05:50.997404,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:51.057365,100.0,200.0,300.0,48.01124393923884,223.59758508481883,False
2025-05-11T16:05:51.115684,100.0,200.0,300.0,47.93600542522684,223.0928839828436,False
2025-05-11T16:05:51.177037,100.0,200.0,300.0,47.6677076773392,223.46900404034284,False
2025-05-11T16:05:51.237449,100.0,200.0,300.0,48.004335283321964,223.59627014625767,False
2025-05-11T16:05:51.299491,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:51.367183,100.0,200.0,300.0,48.24827095981175,223.0928839828436,False
2025-05-11T16:05:51.436721,100.0,200.0,300.0,47.83137851070602,223.47009839908696,False
2025-05-11T16:05:51.500890,100.0,200.0,300.0,47.64338772121269,223.34195794226292,False
2025-05-11T16:05:51.563557,100.0,200.0,300.0,48.14364404529091,223.47009839908696,False
2025-05-11T16:05:51.623952,100.0,200.0,300.0,48.093345484089326,223.0928839828436,False
2025-05-11T16:05:51.686608,100.0,200.0,300.0,47.930297759523995,223.21513128201178,False
2025-05-11T16:05:51.745827,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:51.805305,100.0,200.0,300.0,47.77456950802508,223.21513128201178,False
2025-05-11T16:05:51.865731,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:51.926646,100.0,200.0,300.0,48.28204114530098,223.3441438293093,False
2025-05-11T16:05:51.989833,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:52.050376,100.0,200.0,300.0,47.791691061918,223.34152076876302,False
2025-05-11T16:05:52.110106,100.0,200.0,300.0,47.75761159228411,223.08895953484108,False
2025-05-11T16:05:52.171700,100.0,200.0,300.0,48.15255380269804,223.59539352709405,False
2025-05-11T16:05:52.232098,100.0,200.0,300.0,47.75761159228411,223.08895953484108,False
2025-05-11T16:05:52.291871,100.0,200.0,300.0,47.77456950802508,223.21513128201178,False
2025-05-11T16:05:52.352274,100.0,200.0,300.0,47.60228576591987,223.08895953484108,False
2025-05-11T16:05:52.412183,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:52.480388,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:52.546026,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:52.610158,100.0,200.0,300.0,48.28204114530098,223.3441438293093,False
2025-05-11T16:05:52.669572,100.0,200.0,300.0,48.14364404529091,223.47009839908696,False
2025-05-11T16:05:52.730393,100.0,200.0,300.0,47.99655610730366,223.59539352709405,False
2025-05-11T16:05:52.790159,100.0,200.0,300.0,47.80620949837993,223.3428322931721,False
2025-05-11T16:05:52.849227,100.0,200.0,300.0,48.33291496808381,223.7226596330089,False
2025-05-11T16:05:52.908652,100.0,200.0,300.0,47.79884745799439,223.34195794226292,False
2025-05-11T16:05:52.967850,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:53.028219,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:53.088117,100.0,200.0,300.0,48.15255380269804,223.59539352709405,False
2025-05-11T16:05:53.148227,100.0,200.0,300.0,47.986704337070236,223.47009839908696,False
2025-05-11T16:05:53.207905,100.0,200.0,300.0,48.15255380269804,223.59539352709405,False
2025-05-11T16:05:53.268461,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:53.328423,100.0,200.0,300.0,47.86505555520522,223.7226596330089,False
2025-05-11T16:05:53.389678,100.0,200.0,300.0,48.01124393923884,223.59758508481883,False
2025-05-11T16:05:53.448606,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:53.509465,100.0,200.0,300.0,47.73332708407435,223.85014631874077,False
2025-05-11T16:05:53.570749,100.0,200.0,300.0,48.14364404529091,223.47009839908696,False
2025-05-11T16:05:53.630416,100.0,200.0,300.0,48.004335283321964,223.59627014625767,False
2025-05-11T16:05:53.693377,100.0,200.0,300.0,48.14364404529091,223.47009839908696,False
2025-05-11T16:05:53.757560,100.0,200.0,300.0,47.63596281041909,223.34152076876302,False
2025-05-11T16:05:53.818231,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:53.878928,100.0,200.0,300.0,48.004335283321964,223.59627014625767,False
2025-05-11T16:05:53.939398,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:53.998373,100.0,200.0,300.0,47.82370537273358,223.46900404034284,False
2025-05-11T16:05:54.059451,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:54.121096,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:54.180485,100.0,200.0,300.0,47.75761159228411,223.08895953484108,False
2025-05-11T16:05:54.240323,100.0,200.0,300.0,48.0921381925193,223.0928839828436,False
2025-05-11T16:05:54.299396,100.0,200.0,300.0,48.3237800858378,223.59758508481883,False
2025-05-11T16:05:54.359076,100.0,200.0,300.0,48.20213130397278,223.85014631874077,False
2025-05-11T16:05:54.420010,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:54.479525,100.0,200.0,300.0,48.15255380269804,223.59539352709405,False
2025-05-11T16:05:54.539321,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:54.599001,100.0,200.0,300.0,48.30685135948363,223.4716305150412,False
2025-05-11T16:05:54.659873,100.0,200.0,300.0,48.30685135948363,223.4716305150412,False
2025-05-11T16:05:54.719681,100.0,200.0,300.0,48.28204114530098,223.3441438293093,False
2025-05-11T16:05:54.779041,100.0,200.0,300.0,48.30685135948363,223.4716305150412,False
2025-05-11T16:05:54.840675,100.0,200.0,300.0,47.77483802274229,223.21513128201178,False
2025-05-11T16:05:54.900681,100.0,200.0,300.0,47.61910977124337,223.21513128201178,False
2025-05-11T16:05:54.963606,100.0,200.0,300.0,47.63408862558117,223.21687772339448,False
2025-05-11T16:05:55.026240,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:55.086878,100.0,200.0,300.0,48.004335283321964,223.59627014625767,False
2025-05-11T16:05:55.145751,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:55.205939,100.0,200.0,300.0,48.26514153303359,223.21840587667097,False
2025-05-11T16:05:55.264966,100.0,200.0,300.0,48.14364404529091,223.47009839908696,False
2025-05-11T16:05:55.325936,100.0,200.0,300.0,47.75761159228411,223.08895953484108,False
2025-05-11T16:05:55.386305,100.0,200.0,300.0,47.96287906280446,223.3428322931721,False
2025-05-11T16:05:55.445650,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:55.505768,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:55.566657,100.0,200.0,300.0,48.02064943349892,223.7226596330089,False
2025-05-11T16:05:55.626437,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:55.687521,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:55.746769,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:55.807169,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:55.876224,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:55.937276,100.0,200.0,300.0,48.15214998559736,223.59539352709405,False
2025-05-11T16:05:55.996793,100.0,200.0,300.0,48.045863230673305,223.85014631874077,False
2025-05-11T16:05:56.057150,100.0,200.0,300.0,48.23142935085186,222.96757759141605,False
2025-05-11T16:05:56.127409,100.0,200.0,300.0,48.18527826479706,223.72375683198956,False
2025-05-11T16:05:56.189686,100.0,200.0,300.0,48.004335283321964,223.59627014625767,False
2025-05-11T16:05:56.252548,100.0,200.0,300.0,47.8231674141209,223.46900404034284,False
2025-05-11T16:05:56.313211,100.0,200.0,300.0,47.79884745799439,223.34195794226292,False
2025-05-11T16:05:56.373484,100.0,200.0,300.0,48.33291496808381,223.7226596330089,False
2025-05-11T16:05:56.433621,100.0,200.0,300.0,48.14364404529091,223.47009839908696,False
2025-05-11T16:05:56.493838,100.0,200.0,300.0,48.004335283321964,223.59627014625767,False
2025-05-11T16:05:56.557039,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:56.618386,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:56.678118,100.0,200.0,300.0,47.61910977124337,223.21513128201178,False
2025-05-11T16:05:56.738144,100.0,200.0,300.0,47.82370537273358,223.46900404034284,False
2025-05-11T16:05:56.798277,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:56.858541,100.0,200.0,300.0,48.02118832249768,223.7226596330089,False
2025-05-11T16:05:56.918323,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:56.978399,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:57.040107,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:57.101634,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:57.190360,100.0,200.0,300.0,48.1428371043627,223.47009839908696,False
2025-05-11T16:05:57.251754,100.0,200.0,300.0,48.110082836605415,223.21840587667097,False
2025-05-11T16:05:57.312041,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:57.371594,100.0,200.0,300.0,48.15255380269804,223.59539352709405,False
2025-05-11T16:05:57.437089,100.0,200.0,300.0,47.75761159228411,223.08895953484108,False
2025-05-11T16:05:57.501956,100.0,200.0,300.0,47.72378325366255,222.83726701242506,False
2025-05-11T16:05:57.567662,100.0,200.0,300.0,47.78188954225342,223.21578619509222,False
2025-05-11T16:05:57.627608,100.0,200.0,300.0,47.81583463868209,223.46834742901416,False
2025-05-11T16:05:57.689508,100.0,200.0,300.0,48.00366225281121,223.59627014625767,False
2025-05-11T16:05:57.748041,100.0,200.0,300.0,48.18527826479706,223.72375683198956,False
2025-05-11T16:05:57.811113,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:57.869467,100.0,200.0,300.0,48.14364404529091,223.47009839908696,False
2025-05-11T16:05:57.933440,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:57.996362,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:58.057196,100.0,200.0,300.0,48.23142935085186,222.96757759141605,False
2025-05-11T16:05:58.121628,100.0,200.0,300.0,48.20666206375978,222.8403114855012,False
2025-05-11T16:05:58.181277,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:58.239914,100.0,200.0,300.0,48.24827095981175,223.0928839828436,False
2025-05-11T16:05:58.300095,100.0,200.0,300.0,48.12684899885639,223.3441438293093,False
2025-05-11T16:05:58.364298,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:58.422750,100.0,200.0,300.0,48.02118832249768,223.7226596330089,False
2025-05-11T16:05:58.482631,100.0,200.0,300.0,48.28204114530098,223.3441438293093,False
2025-05-11T16:05:58.546177,100.0,200.0,300.0,47.91333984378302,223.08895953484108,False
2025-05-11T16:05:58.611678,100.0,200.0,300.0,47.61910977124337,223.21513128201178,False
2025-05-11T16:05:58.673735,100.0,200.0,300.0,48.17732108979013,223.7226596330089,False
2025-05-11T16:05:58.737841,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:58.799572,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:58.861855,100.0,200.0,300.0,48.12590837800853,223.3441438293093,False
2025-05-11T16:05:58.921893,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:58.982921,100.0,200.0,300.0,48.31592778739612,223.59627014625767,False
2025-05-11T16:05:59.042731,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:59.102411,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:59.162539,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
2025-05-11T16:05:59.223582,100.0,200.0,300.0,48.28204114530098,223.3441438293093,False
2025-05-11T16:05:59.287943,100.0,200.0,300.0,48.298969871655146,223.47009839908696,False
2025-05-11T16:05:59.349089,100.0,200.0,300.0,48.16046805061441,223.59627014625767,False
